Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8280017167,210,af0805_9316 Sao Paulo,Adriana Füchter,2012-12-17 06:07:05,2013-06-02 20:00:23,"[sao, paulo, capital, cidade]",10,0,39426269@N03,4762,1,2009-06-17 08:00:11,2009-06-13 20:56:58,504,
beautifulcapture,347276@N23,8930414255,211,Sólsetur í Bolungarvík,Baldur smári,2013-06-02 19:57:20,2013-06-02 19:59:35,"[bolungarv\xc3\xadk, s\xc3\xb3lsetur, sunset, vestfir\xc3\xb0ir]",37,4,54255746@N02,257,0,2010-09-25 13:55:11,2010-09-25 13:10:59,81,
beautifulcapture,347276@N23,8929522309,212,Portrait,Anna Grove,2013-06-02 18:14:31,2013-06-02 19:59:29,"[portrait, man, handsome, art]",6,1,89704926@N00,312,1,2006-10-17 08:55:41,2006-10-17 08:42:37,316,USA
beautifulcapture,347276@N23,8930963728,213,Nicobar,"""Gray""scale2016",2013-06-02 19:58:09,2013-06-02 19:58:24,"[dailynaturetnc12, sandiego, sandiegozoo, birds]",16,0,75316856@N08,450,1,2012-01-26 12:37:56,2012-01-26 12:36:17,13,
beautifulcapture,347276@N23,8930362967,214,PFMW* #4 Mulch and Maple Seeds,KWPashuk,2013-06-02 19:57:04,2013-06-02 19:57:11,"[nikon, d200, pfmw, mulch]",26,1,57607389@N06,791,1,2012-08-05 17:36:13,2010-12-28 11:04:54,123,"Oakville, ON, Canada"
beautifulcapture,347276@N23,7820717936,215,Irmã da Boa Morte,monica silveira | fotografia,2012-08-19 22:39:38,2013-06-02 19:57:08,[],7,0,47169174@N00,370,0,2009-01-22 08:54:24,2006-11-04 10:31:14,80,"Salvador, BRASIL"
beautifulcapture,347276@N23,8354359106,216,Menino .,monica silveira | fotografia,2013-01-06 10:13:44,2013-06-02 19:57:07,"[adolescente, crian\xc3\xa7a, pb, jovem]",2,0,47169174@N00,370,0,2009-01-22 08:54:24,2006-11-04 10:31:14,80,"Salvador, BRASIL"
beautifulcapture,347276@N23,8516851910,217,,CroytaqueCie,2013-02-28 13:20:27,2013-06-02 19:56:57,"[canont50, sigmaxq3980mmf35, konicacenturiasuper400, flickrandroidapp:filter=none]",43,2,48357417@N07,5819,1,2010-03-13 10:24:02,2010-03-13 10:20:03,865,"Dunkerque, France"
beautifulcapture,347276@N23,8917804853,218,Statue Ivstitia (Justice),Jamie McCaffrey,2013-06-01 19:19:20,2013-06-02 19:56:15,"[28300, canada, canadian, capital]",4,1,15609463@N03,585,1,2011-09-12 19:30:11,2007-10-21 14:05:03,68,
beautifulcapture,347276@N23,8930301551,219,a010 copy,starbuck77,2013-06-02 19:45:50,2013-06-02 19:55:58,[],4,1,9203316@N08,1452,1,2006-11-05 20:10:52,2007-06-20 15:13:31,238,"Washington D.C. Metro area (Arlington, Virginia), USA"
beautifulcapture,347276@N23,8917480245,220,The Nine.,Jamie McCaffrey,2013-06-01 18:36:38,2013-06-02 19:55:57,"[canada, canadian, chairs, coatofarms]",15,0,15609463@N03,585,1,2011-09-12 19:30:11,2007-10-21 14:05:03,68,
beautifulcapture,347276@N23,8926429140,221,23/52 Laughing,big+pilot,2013-06-02 12:07:40,2013-06-02 19:54:58,[],4,0,60816482@N05,157,0,2011-03-27 09:25:57,2011-03-21 02:46:52,103,
beautifulcapture,347276@N23,8928744561,222,DC Street Photos M6-010.jpg,greauxe,2013-06-02 16:28:00,2013-06-02 19:53:14,"[35mmfilm, dcstreetphotography, dcstreetphotos, kodakektar100]",16,3,13118211@N07,3994,1,2010-11-15 00:45:38,2007-09-09 20:57:05,4952,"alexandria, usa"
beautifulcapture,347276@N23,8761576710,223,Street Photos M6_017.jpg,greauxe,2013-05-20 21:43:07,2013-06-02 19:53:14,"[dcstreetphotos, kodakportra400, leicam6, silverfastai]",16,5,13118211@N07,3994,1,2010-11-15 00:45:38,2007-09-09 20:57:05,4952,"alexandria, usa"
beautifulcapture,347276@N23,8872474960,224,Bridge Near Godafoss in Iceland,` Toshio ',2013-05-28 17:44:43,2013-06-02 19:50:41,"[toshio, iceland, godafoss, bridge]",233,18,16923447@N00,2437,1,2005-11-29 22:00:54,2005-11-29 19:57:20,249,
beautifulcapture,347276@N23,8640821669,225,Inviting....But Chilly,jeannedubbs,2013-04-11 19:33:48,2013-06-02 19:49:19,[],15,2,80533900@N07,322,1,2012-06-16 17:07:14,2012-06-16 16:17:53,34,"Twin Cities, MN, USA"
beautifulcapture,347276@N23,8930251923,226,Sreyla _DSC7966,DograExposures,2013-06-02 19:38:21,2013-06-02 19:44:51,"[aesthetic, alluring, appealing, arresting]",60,1,59044665@N07,7270,1,2011-02-01 23:10:31,2011-02-01 22:45:47,1430,"Kuala Lumpur, Malaysia"
beautifulcapture,347276@N23,8930241765,227,Sreyla _DSC7925,DograExposures,2013-06-02 19:37:07,2013-06-02 19:44:50,"[aesthetic, alluring, appealing, arresting]",29,1,59044665@N07,7270,1,2011-02-01 23:10:31,2011-02-01 22:45:47,1430,"Kuala Lumpur, Malaysia"
beautifulcapture,347276@N23,8930865122,228,STREET PORTRAITS - AQ5P7311,Vaillancourt Photography ,2013-06-02 19:44:26,2013-06-02 19:44:33,"[6thstreet, atx, austin, dirty6th]",37,14,45744832@N07,3665,1,1969-12-31 18:00:00,2009-12-20 15:31:23,5156,"Austin, TX, USA"
beautifulcapture,347276@N23,8929357976,229,Wagon Remains,jwhanley,2013-06-02 16:28:40,2013-06-02 19:36:42,"[wagon, remains, rough, wood]",19,1,10312121@N02,892,1,2007-07-30 21:18:14,2007-07-21 09:30:52,55,
beautifulcapture,347276@N23,8755785736,230,IMGP4201,sheldon1506,2013-05-19 17:53:30,2013-06-02 19:34:50,[],55,1,14169008@N04,2125,1,2007-09-25 23:05:59,2007-09-25 23:00:45,6330,
beautifulcapture,347276@N23,8754661133,231,IMGP3888,sheldon1506,2013-05-19 17:53:31,2013-06-02 19:34:49,[],55,3,14169008@N04,2125,1,2007-09-25 23:05:59,2007-09-25 23:00:45,6330,
beautifulcapture,347276@N23,8930803734,232,Untitled,H.Y. Photography,2013-06-02 19:34:00,2013-06-02 19:34:04,"[macro, tamron90mm, nikond90, ontario]",42,6,51746407@N04,743,1,2010-07-04 20:06:22,2010-07-04 18:59:54,307,"Toronto, Canada"
beautifulcapture,347276@N23,3247874934,233,,ChrisDTA,2009-02-02 09:19:35,2013-06-02 19:32:46,[],37,0,34565680@N07,342,1,2009-01-21 03:06:57,2009-01-21 02:57:40,49,"Denver, United States"
beautifulcapture,347276@N23,8916833731,234,Albany New York City Hall,fotofish64,2013-06-01 17:18:28,2013-06-02 19:32:23,"[albany, cityhall, historic, hhrichardson]",19,3,76519553@N08,354,1,2012-03-23 23:33:05,2012-03-23 23:16:27,120,
beautifulcapture,347276@N23,8908053506,235,Diner Days,fotofish64,2013-05-31 20:57:21,2013-06-02 19:32:21,"[diner, missalbanydiner, historic, decoalbany]",20,1,76519553@N08,354,1,2012-03-23 23:33:05,2012-03-23 23:16:27,120,
beautifulcapture,347276@N23,8419351699,236,,張青,2013-01-27 08:55:32,2013-06-02 19:32:18,"[blackwhite, expired, film, kodak]",25,4,44079467@N03,1107,1,2009-10-27 20:37:40,2009-10-27 19:58:33,46,
beautifulcapture,347276@N23,8512099110,237,9319 Stag-horn Sumac,lcm1863,2013-02-26 20:23:08,2013-06-02 19:32:08,"[gettyburg, battlefield, nationalpark, autumn]",8,0,28209771@N05,5190,1,2008-07-06 15:08:45,2008-07-03 01:03:53,59,
beautifulcapture,347276@N23,8883427461,238,"Hannafore Beach, Looe, Cornwall",Fragga,2013-05-29 17:39:11,2013-06-02 19:31:53,"[looe, hannafore, hannaforebeach, looecornwall]",94,27,65138461@N02,700,1,2012-01-01 16:46:39,2011-07-12 16:40:52,926,
beautifulcapture,347276@N23,8930098097,239,Delicadeza sob cores.,Pedro Lemoine,2013-06-02 19:30:59,2013-06-02 19:31:09,"[colors, colorido, colorful, cores]",65,16,72395173@N05,231,1,2012-01-18 18:35:27,2011-12-19 08:21:19,432,"Curitiba, Brasil"
beautifulcapture,347276@N23,8930138509,240,Bridge the Darkness,Silty Bottom,2013-06-02 19:28:53,2013-06-02 19:28:58,"[iphone, iphonography, hdr, runcorn]",8,2,52914504@N06,287,1,2010-08-13 19:34:23,2010-08-10 18:55:00,42,
beautifulcapture,347276@N23,8930591350,241,The Romantic Charm of Sea and Sky,LAURA~MATESKY,2013-06-02 19:05:53,2013-06-02 19:26:27,"[photography, photos, canon, ocean]",37,8,46083703@N04,1764,1,2010-01-19 17:45:46,2009-12-31 15:56:36,445,
beautifulcapture,347276@N23,8888844604,242,"Big Ben, Westminster, London, England",Fragga,2013-05-30 04:43:34,2013-06-02 19:25:07,"[bigben, westminster, london, england]",157,51,65138461@N02,700,1,2012-01-01 16:46:39,2011-07-12 16:40:52,926,
beautifulcapture,347276@N23,8930741972,243,Portpatrick at dusk,spodzone,2013-06-02 19:23:22,2013-06-02 19:24:42,"[art, blackandwhite, building, calm]",9,0,7486487@N08,5662,1,2007-03-20 12:10:05,2007-03-20 12:06:18,183,"Portpatrick, Scotland"
beautifulcapture,347276@N23,8930102387,244,HORA CERTA...,sfleming2,2013-06-02 19:24:18,2013-06-02 19:24:20,[],13,1,46259319@N02,984,1,2010-01-05 16:34:17,2010-01-05 16:08:58,262,
beautifulcapture,347276@N23,8930098937,245,Canadice Lake,Tom Pruzenski,2013-06-02 19:19:31,2013-06-02 19:23:53,"[astrophotography, auroraborealis, color, contrast]",38,5,7917980@N08,144,1,2011-09-14 20:39:49,2007-04-16 21:37:01,14,
beautifulcapture,347276@N23,8930093993,246,2 rivers-1,whitby61,2013-06-02 19:18:35,2013-06-02 19:21:55,[],12,3,11454138@N04,98,1,2012-10-01 20:22:56,2007-08-14 15:39:48,117,
beautifulcapture,347276@N23,8930724024,247,Fool's Paradise,Jack Landau,2013-06-02 19:21:43,2013-06-02 19:21:46,"[church, st, marys, toronto]",28,3,92654256@N02,214,1,2013-01-27 20:43:15,2013-01-27 20:39:52,43,"Toronto, Canada"
beautifulcapture,347276@N23,8907262776,248,Rincon,rschnaible,2013-05-31 19:05:51,2013-06-02 19:21:17,"[puerto, rico, caribbean, colorful]",33,10,76098459@N04,1109,1,2012-03-13 17:19:09,2012-03-13 17:15:08,88,
beautifulcapture,347276@N23,8930103607,249,Miami Beach.,cawama,2013-06-02 19:19:43,2013-06-02 19:19:55,[flickrandroidapp:filter=none],4,1,80214650@N00,14323,1,2006-10-19 15:52:15,2006-08-27 19:57:12,5,
beautifulcapture,347276@N23,6655868709,250,DSC_0420,LindiTomini,2012-01-07 17:52:42,2013-06-02 19:17:37,[],224,3,73148374@N04,93,0,2012-01-05 18:20:59,2011-12-30 03:47:21,36,
beautifulcapture,347276@N23,8925048451,251,Witnesses of Time,Daniel G McVey,2013-06-02 10:57:07,2013-06-02 19:16:33,"[airglow, americanwest, astrophotography, astronomy]",21,7,61364852@N04,334,1,2011-04-03 12:55:56,2011-04-03 11:53:36,163,"Frisco, CO, USA"
beautifulcapture,347276@N23,8929056971,252,Fly on,Kunfy Nomyek,2013-06-02 17:12:05,2013-06-02 19:16:08,"[bokeh, tamronspaf90mmf28dimacro]",24,2,74054779@N00,300,1,2007-05-08 20:35:00,2007-02-13 15:35:55,70,
beautifulcapture,347276@N23,5535513198,253,Stepping out,Andy WXx2009,2011-03-17 14:03:30,2013-06-02 19:16:06,"[mygearandme, streetphotography, girls, legs]",1252,11,42979952@N02,1655,1,2009-09-28 13:09:13,2009-09-28 07:28:15,3231,Wales
beautifulcapture,347276@N23,8930673732,254,Jaguatirica,Michael S Guimarães,2013-06-02 19:15:02,2013-06-02 19:15:10,"[animais, animals, zool\xc3\xb3gicodes\xc3\xa3opaulo, zool\xc3\xb3gico]",18,2,61640111@N06,453,1,2011-09-04 18:07:32,2011-04-10 17:46:26,105,"São Paulo, Brasil"
beautifulcapture,347276@N23,8907562800,255,Outtake,BearGills,2013-06-01 23:42:00,2013-06-02 19:14:50,"[heel, dress, hair, yongnuo]",288,10,76648979@N06,595,1,2012-02-21 19:15:01,2012-02-14 09:42:55,774,
beautifulcapture,347276@N23,8930031365,256,Double Exposure,v.santiagoo,2013-06-02 19:14:43,2013-06-02 19:14:48,[],34,3,96684109@N06,38,0,2013-05-29 20:20:13,2013-05-29 16:18:45,191,
beautifulcapture,347276@N23,8929664230,257,Soft Sunshine,Sharizah,2013-06-02 17:12:34,2013-06-02 19:13:03,[],47,7,90393422@N03,704,1,2012-11-23 15:37:38,2012-11-23 13:12:31,145,
beautifulcapture,347276@N23,8929993713,258,La Mina Falls Trail,rschnaible,2013-06-02 19:12:11,2013-06-02 19:12:58,"[puerto, rico, caribbean, tropics]",45,21,76098459@N04,1109,1,2012-03-13 17:19:09,2012-03-13 17:15:08,88,
beautifulcapture,347276@N23,8920983990,259,L1000640,H.M.Lenßtalk,2013-06-02 01:31:58,2013-06-02 19:12:52,"[leica, m, typ, 240]",78,3,28034589@N03,1601,1,2008-06-26 16:29:02,2008-06-26 16:23:34,1403,"Sydney, Austraila"
beautifulcapture,347276@N23,8248044409,260,Anemone,ZAbbey72,2012-12-05 21:38:42,2013-06-02 19:10:44,"[beach, seaanemone, ocean, tidepool]",54,0,76013442@N02,591,1,2012-03-11 18:19:36,2012-03-11 17:54:48,17,Camarillo
beautifulcapture,347276@N23,8901883938,261,Midieval-Festival_0364,Picture Manhattan,2013-05-31 08:39:17,2013-06-02 19:10:42,"[bellydancer, beautiful, female, lady]",48,3,59647634@N06,2633,1,2011-03-04 18:05:53,2011-02-17 21:43:59,47,"New York, USA"
beautifulcapture,347276@N23,8929754833,262,NIKON 26 053,HAWKNFLYT113,2013-06-02 18:39:40,2013-06-02 19:10:29,[nikon26],11,1,93133989@N05,251,1,2013-02-12 17:19:54,2013-02-12 16:59:55,34,
beautifulcapture,347276@N23,8930333610,263,NIKON 26 029,HAWKNFLYT113,2013-06-02 18:36:26,2013-06-02 19:10:28,[nikon26],6,0,93133989@N05,251,1,2013-02-12 17:19:54,2013-02-12 16:59:55,34,
beautifulcapture,347276@N23,8914170639,264,IMG_1983 -  antico mestiere -,molovate,2013-06-01 12:29:15,2013-06-02 19:09:42,"[fuoco, forgia, fiamma, tafme]",37,15,30361019@N04,1545,1,2008-09-09 18:42:23,2008-09-09 18:40:34,762,"Palermo, Italia"
beautifulcapture,347276@N23,6815598415,265,Ferris Wheel,Active-U,2012-02-04 00:51:10,2013-06-02 19:09:16,"[\xe5\xa4\xa7\xe9\x98\xaa, \xe6\xa2\x85\xe7\x94\xb0, osaka]",73,2,54674924@N06,1168,1,2010-10-08 23:41:00,2010-10-08 10:15:23,193,"Kyoto, Japan"
beautifulcapture,347276@N23,8930601490,266,Sunrise Photo Shoot Cocoa Beach Florida,Christopher Orlando,2013-06-02 19:07:59,2013-06-02 19:08:00,"[sunrise, photo, shoot, cocoa]",136,3,42616906@N04,29,0,2013-04-18 10:58:49,2009-09-17 00:01:43,2,
beautifulcapture,347276@N23,8930585012,267,Blue Danube,VENOM119,2013-06-02 19:06:07,2013-06-02 19:07:28,[],11,0,87521826@N03,63,0,2012-09-22 14:26:57,2012-09-22 13:32:01,30,"White Rock, Canada"
beautifulcapture,347276@N23,8930590764,268,The Swimmer,VENOM119,2013-06-02 19:06:07,2013-06-02 19:07:27,[],8,0,87521826@N03,63,0,2012-09-22 14:26:57,2012-09-22 13:32:01,30,"White Rock, Canada"
beautifulcapture,347276@N23,8930570132,269,Sunset at Chao Phraya River,Weerakarn,2013-06-02 19:05:45,2013-06-02 19:06:03,"[sunset, city, cityscape, thailand]",34,7,79303391@N06,367,1,2012-04-20 13:10:14,2012-04-20 12:31:38,798,"Bangkok, Thailand"
beautifulcapture,347276@N23,8929938251,270,Kur isha e 'malle',Nurionah,2013-06-02 19:01:12,2013-06-02 19:06:02,[],3,0,50820802@N05,48,0,2010-06-05 08:58:42,2010-06-05 08:49:44,27,"Tirane, AL"
beautifulcapture,347276@N23,8929868338,271,Edinburgh Panoramic,Amitrag Shetty,2013-06-02 17:44:15,2013-06-02 19:05:20,"[edinburgh, city, castle]",28,2,41433435@N06,176,1,2009-10-07 14:47:09,2009-08-12 16:00:08,49,"Glasgow, United Kingdom"
beautifulcapture,347276@N23,8930542178,272,Sunrise Photo Shoot Cocoa Beach Florida,Christopher Orlando,2013-06-02 19:02:52,2013-06-02 19:02:57,"[sunrise, photo, shoot, cocoa]",57,0,42616906@N04,29,0,2013-04-18 10:58:49,2009-09-17 00:01:43,2,
beautifulcapture,347276@N23,8929924483,273,,JGou,2013-06-02 18:59:43,2013-06-02 19:01:58,"[jgou, florida, miami, southbeach]",8,2,51141147@N02,1160,1,2010-06-15 12:51:00,2010-06-14 12:37:39,60,"Stoughton, MA, USA"
beautifulcapture,347276@N23,8930459554,274,Guitar,pollydrake75,2013-06-02 18:54:38,2013-06-02 18:54:41,"[guitar, music, female]",9,1,95411844@N06,188,1,2013-05-01 05:29:35,2013-05-01 05:22:00,14,
beautifulcapture,347276@N23,8929884812,275,Younes Hamza,Alex. Dumitrescu,2013-06-02 17:46:38,2013-06-02 18:54:26,"[petrolul, ploiesti, cupa, romaniei]",9,0,14083113@N08,1565,1,2009-03-05 04:04:25,2007-09-23 05:33:26,2345,"Ploiesti, Romania"
beautifulcapture,347276@N23,8667657734,276,IMG_2506,helloflower!,2013-04-20 23:31:18,2013-06-02 18:53:57,"[toronto, mmva, three, grey]",43,1,34790034@N07,2233,1,2009-05-06 18:16:52,2009-01-27 19:07:57,24,Canada
beautifulcapture,347276@N23,8604577324,277,IMG_8802,helloflower!,2013-03-30 16:56:52,2013-06-02 18:53:35,"[highpark, toronto, leaves, reflection]",20,4,34790034@N07,2233,1,2009-05-06 18:16:52,2009-01-27 19:07:57,24,Canada
beautifulcapture,347276@N23,8923531874,278,"Old Barn and Winter Wheat Field:  West of Castalia, Franklin County, North Carolina",EdgecombePlanter,2013-06-02 07:24:10,2013-06-02 18:53:25,"[wheat, wheatfield, barn, oldbarn]",25,4,55881173@N07,5456,1,2010-11-20 17:51:20,2010-11-13 17:12:50,1251,"Tarboro, North Carolina, Edgecombe County, USA"
beautifulcapture,347276@N23,8927854588,279,"A Field of Red Clover:  Edgecombe County, North Carolina",EdgecombePlanter,2013-06-02 14:14:41,2013-06-02 18:53:24,"[texture, textures, bold, colors]",5,0,55881173@N07,5456,1,2010-11-20 17:51:20,2010-11-13 17:12:50,1251,"Tarboro, North Carolina, Edgecombe County, USA"
beautifulcapture,347276@N23,8929784581,280,Philips Fidelio L1,Gennaro Levi,2013-06-02 18:52:03,2013-06-02 18:52:05,"[fidelio, philips, l1, 1685mm]",7,1,35833048@N03,57,0,2009-02-27 21:20:56,2009-02-27 20:58:09,24,
beautifulcapture,347276@N23,8930411156,281,Haciendo lo que más me gusta,Est agréable à regarder le ciel la nuit,2013-06-02 18:45:11,2013-06-02 18:51:15,[],23,1,87714490@N03,263,0,2012-09-26 21:11:21,2012-09-26 20:41:08,63,Argentina
beautifulcapture,347276@N23,8929875352,282,Dezlantuire,Alex. Dumitrescu,2013-06-02 17:45:08,2013-06-02 18:50:45,"[petrolul, ploiesti, cupa, romaniei]",9,0,14083113@N08,1565,1,2009-03-05 04:04:25,2007-09-23 05:33:26,2345,"Ploiesti, Romania"
beautifulcapture,347276@N23,8924645508,283,Cliffs of Aran,BgSpiX,2013-06-02 09:23:39,2013-06-02 18:48:46,"[agite\xcc\x81e, aran, aranislands, canon]",13,3,68637580@N05,367,1,2011-10-15 08:57:40,2011-10-14 17:48:48,29,"Paris, France"
beautifulcapture,347276@N23,8806324239,284,tono,- N ª H u e L -,2013-05-24 14:21:03,2013-06-02 18:46:28,[],11,5,49362521@N04,234,0,2010-04-19 17:03:10,2010-04-16 18:27:16,148,"Buenos Aires, Argentina"
beautifulcapture,347276@N23,8929784621,285,,Hudson Rodrigues,2013-06-02 18:44:42,2013-06-02 18:44:48,[hudsonrodrigues],30,13,8733215@N07,813,1,2007-06-07 00:06:56,2007-06-06 23:56:42,1222,"São Paulo, Brasil"
beautifulcapture,347276@N23,8929396609,286,Zhujiajiao-39,Sean Maynard,2013-06-02 18:34:59,2013-06-02 18:44:32,"[china, shanghai, zhujiajiao, alley]",38,0,7683059@N05,2708,1,2007-04-07 19:54:57,2007-04-07 19:44:43,163,"Calgary, Canada"
beautifulcapture,347276@N23,8522483215,287,newspaper clipping,James Shiu,2013-03-02 22:22:36,2013-06-02 18:44:13,[],20,0,90746897@N07,79,0,2012-12-03 23:31:00,2012-12-03 23:20:56,0,
beautifulcapture,347276@N23,8916839531,288,"mallorca, Deija",fredesorensen,2013-06-01 17:18:51,2013-06-02 18:44:04,[mallorcaleica],10,0,81449832@N00,1159,1,2006-03-05 13:18:32,2006-03-05 10:16:45,290,"Aalborg, Jutland, Denmark"
beautifulcapture,347276@N23,8929722915,289,Blue Eyes,SeRVe Photography,2013-06-02 18:35:58,2013-06-02 18:43:28,[],19,3,11614603@N05,1956,1,2008-07-27 15:22:06,2007-08-17 13:55:03,344,
beautifulcapture,347276@N23,8929763443,290,Fountain of Youth,Wilson Lam @ {WLQ},2013-06-02 18:43:24,2013-06-02 18:43:25,"[fountainofyouth, taiko, drummers, sanfrancisco]",20,1,15721381@N00,2927,1,2005-12-23 01:43:04,2005-05-26 02:52:51,239,"San Francisco, United States"
beautifulcapture,347276@N23,8930367712,291,Pitt Meadows May-2013-07-d,Bobby_Ho,2013-06-02 18:40:27,2013-06-02 18:42:50,"[pittmeadows, britishcolumbia, canada]",23,1,14854433@N07,877,1,2007-10-11 01:20:44,2007-10-11 01:17:35,66,
beautifulcapture,347276@N23,8929744677,292,Oratoir,Phil Carriere,2013-06-02 18:38:23,2013-06-02 18:40:45,[],26,5,80094163@N02,50,1,2012-09-19 09:02:32,2012-06-09 21:06:29,58,
beautifulcapture,347276@N23,5953858122,293,"RSPB Arne near Wareham in Dorset, England - June 2011",SaffyH - wont renew pro account now!,2011-07-19 03:20:43,2013-06-02 18:39:51,"[2011, dorset, arne, rspb]",546,4,66909027@N00,2812,1,2006-11-28 16:25:00,2006-01-26 17:23:43,1460,England
beautifulcapture,347276@N23,8926455574,294,Seeing The Unseen,Luffup*,2013-06-02 12:08:02,2013-06-02 18:35:05,[],38,12,59500812@N04,939,1,2011-02-13 21:43:50,2011-02-13 21:20:47,489,A bloody place called Hong Kong
beautifulcapture,347276@N23,8929675615,295,plouf,leoskar,2013-06-02 18:34:47,2013-06-02 18:34:50,"[water, eau, nikon, nikond3200]",21,3,90929454@N02,98,1,2012-12-09 20:32:00,2012-12-09 20:23:26,63,
beautifulcapture,347276@N23,8930278070,296,Secret Cove,jp2pix.com,2013-06-02 18:34:17,2013-06-02 18:34:24,"[tahoe, laketahoe, secret, nude]",93,6,22508660@N06,289,1,2012-05-25 21:26:35,2008-01-04 19:19:53,98,
beautifulcapture,347276@N23,8929194185,297,HAWKER BEECHCRAFT KING AIR B350 - SBJD/QDV,JONES CESAR DALAZEN,2013-06-02 17:37:10,2013-06-02 18:33:47,"[aviationairplaneaircraft, zrakoplov, flyvemaskine, fly]",51,17,11272425@N03,759,1,2007-08-11 09:10:45,2007-08-11 09:04:06,3692,
beautifulcapture,347276@N23,8930172934,298,ice-hairdressing-Casey,Anthony Byron - BuDWiZeR,2013-06-02 18:19:48,2013-06-02 18:33:07,"[strobist, portrait, fashion, female]",45,5,30353086@N08,453,0,2010-05-25 02:46:23,2008-09-07 03:40:21,496,
beautifulcapture,347276@N23,8846769093,299,atracción,ceci prandini,2013-05-26 18:05:08,2013-06-02 18:26:58,"[mygearandme, mygearandmepremium]",156,13,48274477@N02,358,1,2012-03-01 08:31:26,2010-03-10 14:07:22,407,
beautifulcapture,347276@N23,8928665523,300,bajo,ceci prandini,2013-06-02 16:20:14,2013-06-02 18:26:57,"[nikond5100, nikon, bw, bass]",41,6,48274477@N02,358,1,2012-03-01 08:31:26,2010-03-10 14:07:22,407,
beautifulcapture,347276@N23,8929603331,301,Back Smith,Sebastian Barrios,2013-06-02 18:23:34,2013-06-02 18:26:29,"[backside, smith, grind, truco]",7,0,72632791@N07,48,0,2012-01-06 23:37:20,2011-12-22 13:24:26,101,
beautifulcapture,347276@N23,8929259600,302,HDR Experimenting...,Amitrag Shetty,2013-06-02 16:19:11,2013-06-02 18:24:31,[],37,3,41433435@N06,176,1,2009-10-07 14:47:09,2009-08-12 16:00:08,49,"Glasgow, United Kingdom"
beautifulcapture,347276@N23,8929759602,303,Texture,Kunfy Nomyek,2013-06-02 17:26:51,2013-06-02 18:24:26,[tamronspaf90mmf28dimacro],20,2,74054779@N00,300,1,2007-05-08 20:35:00,2007-02-13 15:35:55,70,
beautifulcapture,347276@N23,8929315253,304,Fluff,Kunfy Nomyek,2013-06-02 17:52:17,2013-06-02 18:24:23,"[bokeh, tamronspaf90mmf28dimacro]",28,8,74054779@N00,300,1,2007-05-08 20:35:00,2007-02-13 15:35:55,70,
beautifulcapture,347276@N23,8930164958,305,Melon,Sebastian Barrios,2013-06-02 18:18:56,2013-06-02 18:24:11,"[melon, skateboarding, skatepark, patineta]",19,0,72632791@N07,48,0,2012-01-06 23:37:20,2011-12-22 13:24:26,101,
beautifulcapture,347276@N23,8930198164,306,Vader,JSBPhotography,2013-06-02 18:23:30,2013-06-02 18:23:31,"[star, wars, starwars, darthvader]",27,0,52970294@N02,157,0,2010-08-13 12:29:49,2010-08-13 12:22:54,88,"Fort Worth, TX, United States"
beautifulcapture,347276@N23,8930110066,307,Zoológico de São Paulo,Michael S Guimarães,2013-06-02 18:21:38,2013-06-02 18:21:43,"[aves, pretoebranco, pb, blackandwhite]",11,0,61640111@N06,453,1,2011-09-04 18:07:32,2011-04-10 17:46:26,105,"São Paulo, Brasil"
beautifulcapture,347276@N23,8923030683,308,Eclipse,Black and White Fine Art,2013-06-02 07:38:15,2013-06-02 18:21:37,"[puertorico, sanjuan, silverefexpro2, streetphotography]",46,9,66623891@N02,393,1,2011-08-21 07:02:06,2011-08-21 06:43:58,1393,"San Juan, Puerto Rico"
beautifulcapture,347276@N23,8930096908,309,Homeless,luka62,2013-06-02 18:11:07,2013-06-02 18:21:19,[],8,1,46365350@N02,99,0,2010-01-09 12:00:06,2010-01-09 11:34:56,76,
beautifulcapture,347276@N23,8929463803,310,Flamingos,PMillera4,2013-06-02 18:16:37,2013-06-02 18:16:46,"[flamingo, orange, bird, animal]",34,6,48227962@N04,3108,1,2010-03-08 16:57:48,2010-03-08 16:48:47,273,
beautifulcapture,347276@N23,8929470093,311,Forks,PMillera4,2013-06-02 18:16:35,2013-06-02 18:16:45,"[forks, cutlery, fork, blackandwhite]",16,1,48227962@N04,3108,1,2010-03-08 16:57:48,2010-03-08 16:48:47,273,
beautifulcapture,347276@N23,8930098354,312,Firestarter (Poi),Perulli Photography (M.Perulli),2013-06-02 18:15:47,2013-06-02 18:15:57,"[poi, d\xc3\xbcsseldorf, blue, fire]",18,2,61000746@N03,1183,1,2011-03-25 08:28:29,2011-03-25 08:19:11,139,"Düsseldorf, Germany"
beautifulcapture,347276@N23,8929459161,313,~ Jade Williams,Fallen Angel Studio©,2013-06-02 18:15:21,2013-06-02 18:15:34,"[jade, williams, bart, r]",101,6,20279033@N02,638,1,2008-10-10 19:55:36,2007-11-11 20:06:43,154,"Chicago, USA"
beautifulcapture,347276@N23,8929750278,314,faro porto di Genova,carmedimaria,2013-06-02 17:26:33,2013-06-02 18:11:26,[],0,0,58563128@N08,31,0,2011-01-25 16:33:03,2011-01-18 15:13:22,7,
