Group Name,Group ID,Photo ID,Commenting User,Commenting time,Full Text of Comment,Order of Comment
beautifulcapture,347276@N23,8275033387,Mariano Roa,2013-06-02 19:15:03,"<a href=""http://www.flickr.com/groups/1450166@N24""> <img src=""http://farm8.staticflickr.com/7313/8763794717_a253063e53_m.jpg"" /> </a> 
<b>Post 1 / Award 4</b>

--Collect 5+ awards and post in the <b><a href=""http://www.flickr.com/groups/1450166@N24/discuss/72157633559502097/"" rel=""nofollow"">5+ Gallery</a></b>
--Collect 10+ awards and post in the <b><a href=""http://www.flickr.com/groups/1450166@N24/discuss/72157633559529643/"" rel=""nofollow"">10+ Gallery</a></b>
--Collect 40+ awards and post in the <b><a href=""http://www.flickr.com/groups/1450166@N24/discuss/72157633559560433/"" rel=""nofollow"">40+ Gallery</a></b>
<img src=""http://farm7.static.flickr.com/6176/6196776842_0e3829e8a0.jpg"" width=""385"" height=""20"" alt=""Untitled-1"" />",17
beautifulcapture,347276@N23,8275033387,Montez L. Kerr,2013-06-02 19:24:55,"This is an Excellent Black &amp; White Image!
<a href=""http://www.flickr.com/groups/bwdiamondawards""><img src=""http://farm3.static.flickr.com/2093/2480550993_437bfd22e2_o.jpg"" width=""100"" height=""81"" />
This Image Caught My Eye in Black &amp; White Diamond Awards Gallery
(Post 1, Award 5) Please Tag &quot;BlackDiamond&quot;
Please read and abide by the group guidelines!</a>",18
beautifulcapture,347276@N23,8275033387,Javier Huanay,2013-06-02 19:33:08,"&gt;<i>As seen in Monochrome Award</i>
<a href=""http://flickr.com/groups/monochromeaward/""><img src=""http://farm3.static.flickr.com/2767/4384268133_d67f911273_m.jpg"" /></a><b> <i> <a href=""http://flickr.com/groups/monochromeaward/"">
Please be kind to your neighbors and comment on their work</a> </i></b>
<a href=""http://www.flickr.com/groups/monochromeaward/discuss/72157623519075770/"">
If you have 5+ MONOCHROME AWARDS post it here </a> &lt;/b",19
beautifulcapture,347276@N23,8275033387,brady tuckett,2013-06-02 19:36:58,"<b>WOW, this photo is AMAZING!
Your photo deserves double the EXCELLENCE!!!
<a href=""http://www.flickr.com/groups/cerofex""></a></b><a href=""http://www.flickr.com/groups/cerofex"">
<img src=""http://farm3.static.flickr.com/2360/2053216195_069c281c7d.jpg?v=0"" /></a>
<i>Please be sure your photo is TAGGED &quot;SOE&quot;</i>

<b>Collect at least 7 double-the-excellence awards and post a small-size <a href=""http://www.flickr.com/groups/cerofex/discuss/72157622657444765/"">HERE</a> to receive admin invite to Shield Of Excellence - Level 2.</b>",20
beautifulcapture,347276@N23,8275033387,photogtom43,2013-06-02 22:26:30,"<a href=""http://www.flickr.com/groups/show_room_one/""><img src=""http://farm3.static.flickr.com/2463/3940080058_45f32d108e_t.jpg"" /></a>

 Seen and admired in group <a href=""http://www.flickr.com/groups/show_room_one/""><b> Show Room </b></a>
 Post 1, comment 2",21
beautifulcapture,347276@N23,8929393278,Zanini H.,2013-06-02 17:54:25,"<b>You're invited!!!! </b>Please add this Ooh! La La picture
<a href=""http://flickr.com/groups/oohlala/""><img src=""http://farm4.static.flickr.com/3003/2789465598_7101a4447a_m.jpg"" width=""150"" height=""150"" alt=""avatar ooh lala"" />
We'd love to have this picture into the group:
~Please add this photo to the pool and become definitively a Ooh! La La picture~
</a>",1
beautifulcapture,347276@N23,8929393278,mbell1975,2013-06-02 18:20:11,"<a href=""http://www.flickr.com/groups/1450166@N24""> <img src=""http://farm8.staticflickr.com/7313/8763794717_a253063e53_m.jpg"" /> </a>
<b>Post 1 / Award 4</b>

--Collect 5+ awards and post in the <b><a href=""http://www.flickr.com/groups/1450166@N24/discuss/72157633559502097/"" rel=""nofollow"">5+ Gallery</a></b>
--Collect 10+ awards and post in the <b><a href=""http://www.flickr.com/groups/1450166@N24/discuss/72157633559529643/"" rel=""nofollow"">10+ Gallery</a></b>
--Collect 40+ awards and post in the <b><a href=""http://www.flickr.com/groups/1450166@N24/discuss/72157633559560433/"" rel=""nofollow"">40+ Gallery</a></b>
<img src=""http://farm7.static.flickr.com/6176/6196776842_0e3829e8a0.jpg"" width=""385"" height=""20"" alt=""Untitled-1"" />",2
beautifulcapture,347276@N23,8929393278,WilliansR,2013-06-02 19:14:42,"<a href=""http://www.flickr.com/groups/807710@N23/"" target=""_blank""> !! Brilliant Photography !!
<img src=""http://farm8.staticflickr.com/7448/8719697138_3528d5df84_o.gif"" width=""105"" height=""150"" /> </a>
Post 1,Award 3 of your choice",3
beautifulcapture,347276@N23,8929393278,Annette LeDuff,2013-06-03 00:31:38,"Very nice!

<a href=""http://www.flickr.com/groups/miomondo/""><img src=""http://farm7.static.flickr.com/6009/5937105556_f844184922_m.jpg"" width=""105"" height=""105"" alt="""" /></a>
Seen in:<a href=""http://www.flickr.com/groups/miomondo/"">
colore mio mondo (Post 1 - Award 2)</a>",4
beautifulcapture,347276@N23,8912941174,Trudy LeDoux,2013-06-01 09:43:08,Beautiful!,1
beautifulcapture,347276@N23,8912941174,ice-cold photography,2013-06-01 09:48:05,Thanks Trudy,2
beautifulcapture,347276@N23,8912941174,Kristinn R.,2013-06-01 09:54:49,Flottur rammi!,3
beautifulcapture,347276@N23,8912941174,Lana Gramlich,2013-06-02 19:41:06,"We loved your photo at: A CELEBRATION OF LIGHT !
<a href=""http://www.flickr.com/groups/a_celebration_of_light/"">www.flickr.com/groups/a_celebration_of_light/</a>
Thank you for posting!",4
beautifulcapture,347276@N23,8929557462,Andy WXx2009,2013-06-02 19:21:24,"<b>As seen in:</b>
<a target=""_blank"" href=""http://www.flickr.com/groups/karma/""> Your KARMA Group</a>",1
beautifulcapture,347276@N23,8928889863,Joop V,2013-06-02 17:02:25,"Like this shot !

<a target=""_blank"" href=""http://www.flickr.com/groups/the_world_through_my_eyes/""> The World Through My Eyes</a>",1
beautifulcapture,347276@N23,8928889863,Brendahawk,2013-06-02 17:10:19,"Awesome capture, I love the light!",2
beautifulcapture,347276@N23,8928889863,romorga,2013-06-02 17:15:01,"seen &amp; admired in: <img src=""http://farm3.staticflickr.com/2871/8885865822_09e5567d67_o.jpg"" /> <a href=""http://www.flickr.com/groups/fr_unofficial/""> <img src=""http://farm6.staticflickr.com/5447/8885303200_223ca483b1_o.jpg"" /></a>",3
beautifulcapture,347276@N23,8928889863,Peter Jennings NZ,2013-06-02 17:54:39,"<strong>It's a PERFECT BEAUTY !</strong> 
<a href=""http://www.flickr.com/groups/perfectbeautyinmyeyes/"">Perfect Beauty Group
 <img src=""http://farm9.staticflickr.com/8105/8509844606_e80be22919_q.jpg"" width=""150"" /></a>
<strong>Definitely Perfect Beauty 
Cant Be Improved on !!!<strong></strong></strong>",4
beautifulcapture,347276@N23,8928889863,d-day buff,2013-06-02 17:57:16,"<b>Photo seen in the group:</b>
 <a href=""http://www.flickr.com/photos/canduela/3688629496/"" title=""OCHAGAVIA - Navarra. by canduela, on Flickr""><img src=""http://farm4.static.flickr.com/3567/3688629496_9f1eabc0db_t.jpg"" width=""100"" height=""76"" alt=""OCHAGAVIA - Navarra."" /></a>
 <a href=""http://www.flickr.com/groups/lovelyvillagesandfielfs/"">LOVELY VILLAGES, FIELDS, MEADOWS, SWAMPS &amp; COUNTRYSIDE</a>",5
beautifulcapture,347276@N23,8928889863,Rob Felton,2013-06-02 18:08:53,"<a href=""http://www.flickr.com/photos/i_belong_to_me/4501638243/"" title=""Untitled by You C@n't C@tch Me, on Flickr""><img src=""http://farm3.static.flickr.com/2783/4501638243_fef2c14d1a_s.jpg"" width=""75"" height=""75"" alt="""" /></a><strong>
Seen in <a href=""http://www.flickr.com/groups/beautiful_colorful_world/""><b>Beautiful, Colorful World, Post 1 and Comment 3</b></a> group.

<strong>Collect 4 awards and post your photo</strong> <a href=""http://www.flickr.com/groups/beautiful_colorful_world/discuss/72157627276080477/""><b>Here</b></a></strong>",6
beautifulcapture,347276@N23,8928889863,winn.timothy59,2013-06-02 18:19:44,"<a href=""http://www.flickr.com/photos/i_belong_to_me/4501638243/"" title=""Untitled by You C@n't C@tch Me, on Flickr""><img src=""http://farm3.static.flickr.com/2783/4501638243_fef2c14d1a_s.jpg"" width=""75"" height=""75"" alt="""" /></a><strong>
Seen in <a href=""http://www.flickr.com/groups/beautiful_colorful_world/""><b>Beautiful, Colorful World, Post 1 and Comment 3</b></a> group.

<strong>Collect 4 awards and post your photo</strong> <a href=""http://www.flickr.com/groups/beautiful_colorful_world/discuss/72157627276080477/""><b>Here</b></a></strong>",7
beautifulcapture,347276@N23,8928889863,Armpro,2013-06-02 20:08:36,"Excellent capture

<b>This photo is addictive!!
<a href=""http://www.flickr.com/groups/addictedtonature_/""><img src=""http://farm3.staticflickr.com/2371/2544767221_21c0c22c9d_s.jpg"" alt=""Addicted to Nature"" /></a>
<b>Thank you for sharing with us....<a href=""http://www.flickr.com/groups/addictedtonature_/"">
Addicted to Nature!</a>(Post 2+Comment 3)
Collect 5 awards to request an invitation to
THE BEST OF Cengiz &amp; Squeeze me 2 GROUPS &quot;</b></b>",8
beautifulcapture,347276@N23,8928889863,dimaruss34,2013-06-02 20:25:52,"<b>This photo is addictive!!
<a href=""http://www.flickr.com/groups/addictedtonature_/""><img src=""http://farm3.staticflickr.com/2371/2544767221_21c0c22c9d_s.jpg"" alt=""Addicted to Nature"" /></a>
<b>Thank you for sharing with us....<a href=""http://www.flickr.com/groups/addictedtonature_/"">
Addicted to Nature!</a>(Post 2+Comment 3)
Collect 5 awards to request an invitation to
THE BEST OF Cengiz &amp; Squeeze me 2 GROUPS &quot;</b></b>",9
beautifulcapture,347276@N23,8928889863,tieulinhclc,2013-06-02 21:21:10,"<a href=""http://www.flickr.com/groups/earth/""> <img src=""http://farm1.static.flickr.com/160/379574975_c2f78a505b_t.jpg"" width=""100"" height=""75"" alt="""" /></a> 
I saw this beautiful photo in 
<a href=""http://www.flickr.com/groups/earth/""><b>Beautiful Earth </b> </a>",10
beautifulcapture,347276@N23,8928889863,Thanassis Fournarakos,2013-06-02 22:59:26,"<a href=""http://www.flickr.com/photos/i_belong_to_me/4501638243/"" title=""Untitled by You C@n't C@tch Me, on Flickr""><img src=""http://farm3.static.flickr.com/2783/4501638243_fef2c14d1a_s.jpg"" width=""75"" height=""75"" alt="""" /></a><strong>
Seen in <a href=""http://www.flickr.com/groups/beautiful_colorful_world/""><b>Beautiful, Colorful World, Post 1 and Comment 3</b></a> group.

<strong>Collect 4 awards and post your photo</strong> <a href=""http://www.flickr.com/groups/beautiful_colorful_world/discuss/72157627276080477/""><b>Here</b></a></strong>",11
beautifulcapture,347276@N23,8928889863,Gilles Poyet photographies,2013-06-03 00:24:26,"<a href=""http://www.flickr.com/photos/i_belong_to_me/4501638243/"" title=""Untitled by You C@n't C@tch Me, on Flickr""><img src=""http://farm3.static.flickr.com/2783/4501638243_fef2c14d1a_s.jpg"" width=""75"" height=""75"" alt="""" /></a><strong>
 Seen in <a href=""http://www.flickr.com/groups/beautiful_colorful_world/""><b>Beautiful, Colorful World, Post 1 and Comment 3</b></a> group.
 
 <strong>Collect 4 awards and post your photo</strong> <a href=""http://www.flickr.com/groups/beautiful_colorful_world/discuss/72157627276080477/""><b>Here</b></a></strong>",12
beautifulcapture,347276@N23,8928820523,The_Kevster,2013-06-02 17:36:12,"I agree, Excellent Artwork!
<img src=""http://farm4.static.flickr.com/3467/3366040009_745ddfcfea_m.jpg"" />
<b>An excellent photo!</b>
<a href=""http://www.flickr.com/groups/67648433@N00/""> Click The Camera Group</a>",1
beautifulcapture,347276@N23,8928820523,hmerinomx,2013-06-02 17:45:44,"<b> wow! this photo deserves a flower! 
<b>it has captured my heart! 
<img src=""http://farm4.static.flickr.com/3540/3513679686_a58f521123_m.jpg"" /> 
<a href=""http://www.flickr.com/groups/1148171@N20"">From Flickr Community Group </a></b></b>",2
beautifulcapture,347276@N23,8928820523,Peter Jennings NZ,2013-06-02 17:53:44,"<strong>It's a PERFECT BEAUTY !</strong> 
<a href=""http://www.flickr.com/groups/perfectbeautyinmyeyes/"">Perfect Beauty Group
 <img src=""http://farm9.staticflickr.com/8105/8509844606_e80be22919_q.jpg"" width=""150"" /></a>
<strong>Definitely Perfect Beauty 
Cant Be Improved on !!!<strong></strong></strong>",3
beautifulcapture,347276@N23,8928820523,SMA200768,2013-06-02 18:09:51,"<strong>It's a PERFECT BEAUTY !</strong> 

 <a href=""http://www.flickr.com/groups/perfectbeautyinmyeyes/"">Perfect Beauty Group

 <img src=""http://farm9.staticflickr.com/8105/8509844606_e80be22919_q.jpg"" width=""150"" /></a>",4
beautifulcapture,347276@N23,8928820523,"MissDee3 ,.;-))♫ ♪ ♫ ♪Thank you,, ♥",2013-06-02 19:09:39,"<a href=""http://www.flickr.com/groups/sssb""> <img title=""So simple, so beautiful!"" src=""http://farm2.static.flickr.com/1012/buddyicons/346993@N20.jpg?1180847916"" /></a>
<i><a href=""http://www.flickr.com/groups/sssb/"" title=""Seen in..."">Seen in &quot;So simple, so beautiful!&quot;</a></i>",5
beautifulcapture,347276@N23,8928820523,adzscott,2013-06-02 21:11:53,very cool,6
beautifulcapture,347276@N23,8928820523,rjccski,2013-06-02 23:32:32,Very nice shot! Beautiful!,7
beautifulcapture,347276@N23,8929409154,bingleyman2,2013-06-02 16:48:29,"well, I like it.",1
beautifulcapture,347276@N23,8929409154,"Kooklamou - MA., USA",2013-06-02 17:08:24,"Love it!!!!!!!!!!!!!!!!!!!!

<b>Seen in</b>
 <a href=""http://www.flickr.com/groups/1085064@N25/"" title=""3843451586_6f153afe37 by janetfo747, on Flickr""><img src=""http://farm5.static.flickr.com/4063/4355891115_652210edf8_o.jpg"" width=""234"" height=""176"" alt=""3843451586_6f153afe37"" /></a>
 <a href=""http://www.flickr.com/groups/1085064@N25//"">VIVID &amp; STRIKING Post 1 Award 3</a>
 <b>Please tag your photo &quot;VIVID&amp;STRIKING&quot;</b>
 Got 5 awards post it <a href=""http://www.flickr.com/groups/1085064@N25/discuss/72157622082261234/"">HERE</a>",2
beautifulcapture,347276@N23,8929409154,The_Kevster,2013-06-02 17:26:21,"I agree, Excellent Artwork!
<img src=""http://farm4.static.flickr.com/3467/3366040009_745ddfcfea_m.jpg"" />
<b>An excellent photo!</b>
<a href=""http://www.flickr.com/groups/67648433@N00/""> Click The Camera Group</a>",3
beautifulcapture,347276@N23,8929409154,gerard ferry,2013-06-02 18:14:43,nice backdrop,4
beautifulcapture,347276@N23,8929409154,kelly*n,2013-06-02 18:55:27,So smooth!,5
beautifulcapture,347276@N23,8929409154,Shravan R. Sundaram,2013-06-02 21:20:16,"<a href=""http://www.flickr.com/groups/exquiste_capture/""><img src=""http://farm9.staticflickr.com/8047/8108913190_5c6e2883ec_o.gif"" width=""199"" alt=""EXQUISITE CAPTURE"" /></a>
<b>Award:</b>
This remarkable image was seen in:
The <a href=""http://www.flickr.com/groups/exquiste_capture"">Exquisite Capture</a> Group",6
beautifulcapture,347276@N23,8928684333,parkerbernd,2013-06-02 16:24:42,"Wow, so beautiful, David! Superb dof and lovely tones.",1
beautifulcapture,347276@N23,8928684333,Erika Jo,2013-06-02 19:14:01,Really beautiful tones..nicely done,2
beautifulcapture,347276@N23,8928684333,Nick Auskeur,2013-06-02 20:08:58,"An absolutely wonderful image, great stuff!",3
beautifulcapture,347276@N23,8928684333,j5k,2013-06-03 00:02:56,Very good photo with lovely tone. Good work!,4
beautifulcapture,347276@N23,8929492510,Simone Sechi Photo 30'000+ Views,2013-06-02 17:51:24,"<b>Splendido scatto! Beautiful shot!
 Visto nel gruppo - Seen in the group:
 <a href=""http://www.flickr.com/photos/39514369@N02/6034786202/"" title=""Bosco Incantato di Angiola Tremonti di atropo8, su Flickr""><a href=""http://www.flickr.com/groups/1760856@N23/""><img src=""http://farm7.static.flickr.com/6075/6034786202_bfc3dd387c_m.jpg"" width=""148"" height=""240"" alt=""Bosco Incantato di Angiola Tremonti"" /></a>
 Tra un Manifesto e lo Specchio
 <i>High quality images</i></a>
 <a href=""http://www.flickr.com/groups/1760856@N23/discuss/72157627460959164/"">
 3+ Commenti: Posta la tua foto qui!
 3+ Awards: Post here!</a>

 </b>",1
beautifulcapture,347276@N23,8928761785,YuriDl,2013-06-02 17:00:57,"Pedro, tens que me ensinar a editar, que edição fantásticaaaa!",1
beautifulcapture,347276@N23,8928761785,Matheus_Souza,2013-06-02 17:05:21,"Esse lugar é lindo demais,querendo aprender a editar :)",2
beautifulcapture,347276@N23,8928761785,Pedro Feelix,2013-06-02 17:10:36,"Que lugar lindo, amo fotos de estrada como essa!",3
beautifulcapture,347276@N23,8928761785,Carmen Jost,2013-06-02 17:40:39,Amo fotos de estradas e sinceramente essa sua está linda!,4
beautifulcapture,347276@N23,8928761785,Gabriella Pires,2013-06-02 17:44:01,"cara, gamei, edição fantástica!",5
beautifulcapture,347276@N23,8928761785,Marideolil,2013-06-02 18:43:55,amei!!!!,6
beautifulcapture,347276@N23,8928761785,DASEye,2013-06-02 18:55:42,Great shot,7
beautifulcapture,347276@N23,8928761785,ristozz,2013-06-02 22:23:46,"[http://www.flickr.com/photos/ristozz/8115532433/in/photostream]


<b>Missing awards from previous levels</b>


This picture was removed from BLACK Group.

<b> The right place to start is first level = RED Nr 1.
<a href=""http://www.flickr.com/groups/1595868@N20/"">www.flickr.com/groups/1595868@N20/</a></b>

Level 1 Red.
Level 2 - Yellow - 4 awards required from Red Group
Level 3 - Green - 4 awards required from Yellow Group
Level 4 - Blue - 4 Awards required from Green Group
Level 5 - White - 4 Awards required from Blue Group
Level 6 - Black - 4 Awards required from White Group
Level 7 - Brown - 10 Awards required from Black Group
Level 8 - Silver - 10 Awards required from Brown Group
Level 9 - Gold - 10 Awards required from Silver Group
Level 10 - Purple - 10 Awards required from Gold Group",8
beautifulcapture,347276@N23,8928761785,Pedro Lemoine,2013-06-02 22:46:45,"oops, sorry. Added accidentally, I think.",9
beautifulcapture,347276@N23,8929341122,TaniAraujo_pj,2013-06-02 16:31:20,Ficou muito linda!!!,1
beautifulcapture,347276@N23,8929341122,philspics,2013-06-02 16:50:50,Great Shot.,2
beautifulcapture,347276@N23,8929341122,mariana (anairam),2013-06-02 16:54:17,"que linda.. estupenda la definición!
saludos",3
beautifulcapture,347276@N23,8929341122,Mago62,2013-06-02 17:05:43,"Linda!
Excelente definição!",4
beautifulcapture,347276@N23,8929341122,AMPMartins,2013-06-02 17:17:20,Excelente.,5
beautifulcapture,347276@N23,8929341122,Soares Teodoro,2013-06-02 17:39:34,Muito boa!,6
beautifulcapture,347276@N23,8929341122,anacm.silva,2013-06-02 17:40:11,Grande captura e uma foto magnífica,7
beautifulcapture,347276@N23,8929341122,Yako36,2013-06-02 18:00:31,Que maravilha!,8
beautifulcapture,347276@N23,8929341122,SC Lim2010,2013-06-02 18:47:36,"<b>Flying high with this beautiful bird!</b>
<a href=""http://www.flickr.com/groups/beautifulbirdscom/""><img src=""http://farm3.static.flickr.com/2091/2258281179_ef7ba8eabf_t.jpg"" width=""75"" height=""100"" alt="""" /></a>
<a href=""http://www.flickr.com/groups/beautifulbirdscom/"">www.flickr.com/groups/beautifulbirdscom/</a>",9
beautifulcapture,347276@N23,8929341122,Rosa Gamboias,2013-06-02 19:36:52,"Grande retrato, Joaquim!! Detalhe e luz fantásticos!",10
beautifulcapture,347276@N23,8929341122,Sveinn Steingrímsson.sveinn1956,2013-06-02 19:43:47,Wonderful photo !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,11
beautifulcapture,347276@N23,8929341122,Rosa Gamboias,2013-06-02 20:51:21,"Vista en:
See in:
<a href=""http://www.flickr.com/groups/en_armonia_con_la_naturaleza"">En Armonía con la naturaleza

<img src=""http://farm4.static.flickr.com/3274/2575849150_3fc72f5c0f_t.jpg"" width=""152"" height=""282"" /></a>",12
beautifulcapture,347276@N23,8929341122,Tadeu e Suelen,2013-06-02 21:18:56,Lindo demais!,13
beautifulcapture,347276@N23,8845180057,riqui65,2013-05-26 17:27:29,"Que buena imagen,la presencia humana magnifica el paisaje,y respetarlo para que asi se conserve.Gran trabajo,un saludo.",1
beautifulcapture,347276@N23,8923424782,BCampbell Photography,2013-06-02 20:21:51,"<b>Seen in the Exemplary Shots - Flickr's BEST GROUP
</b><a href=""http://www.flickr.com/photos/exemplaryphotos/468651131/"" title=""Photo Sharing""><img src=""http://farm1.static.flickr.com/231/468651131_05686fb2a0_t.jpg"" width=""100"" height=""68"" alt=""Exemplary Shot - LOGO copy"" /></a>
<a href=""http://www.flickr.com/groups/exemplaryshots"">
<b>Exemplary Shots - Flickr's BEST (Post 1 Award 3)</b></a>",1
beautifulcapture,347276@N23,8923424782,BCampbell Photography,2013-06-02 20:22:38,Exceptional capture!,2
beautifulcapture,347276@N23,8923424782,diez.david,2013-06-03 00:10:33,"This photo is a good sample in the flickr. It is awarded the flickr Award!
<a href=""http://www.flickr.com/groups/flickrAward/""> <img src=""http://farm4.static.flickr.com/3039/2986352353_578a2fcdc4_m.jpg?v=0"" /> </a>
<a target=""_blank"" href=""http://www.flickr.com/groups/flickraward/""> flickrAward (post1 – award 5) </a>
*Thankyou for giving awards that let people know you like their photo. 
*Please post your photo to flickr Award 5+ thread if you received 5 or more of this award",3
beautifulcapture,347276@N23,8923424782,#MUTANT,2013-06-03 00:24:59,"Cool

This photo is a good sample in the flickr. It is awarded the flickr Award!
<a href=""http://www.flickr.com/groups/flickrAward/""> <img src=""http://farm4.static.flickr.com/3039/2986352353_578a2fcdc4_m.jpg?v=0"" /> </a>
<a target=""_blank"" href=""http://www.flickr.com/groups/flickraward/""> flickrAward (post1 – award 5) </a>
*Thankyou for giving awards that let people know you like their photo. 
*Please post your photo to flickr Award 5+ thread if you received 5 or more of this award",4
beautifulcapture,347276@N23,8929297050,Jesus Cano Sanchez,2013-06-02 16:28:41,...,1
beautifulcapture,347276@N23,8929297050,Jesus Cano Sanchez,2013-06-02 16:33:06,"Vista en el grup dels <a href=""http://www.flickr.com/groups/berti-gallifa/""><b>Cingles de Bertí i Gallifa</b>.
<img src=""http://farm1.static.flickr.com/31/buddyicons/43139512@N00.jpg"" /></a>",2
beautifulcapture,347276@N23,8929297050,Jesus Cano Sanchez,2013-06-02 16:33:29,"Vista en el grup de <a href=""http://www.flickr.com/groups/lavalldeltenes/""><b>la Vall del Tenes</b>.
<img src=""http://farm4.static.flickr.com/3099/buddyicons/987892@N23.jpg"" /></a>",3
beautifulcapture,347276@N23,8929297050,Jesus Cano Sanchez,2013-06-02 16:33:58,"He vist aquesta fotografia en el grup <a href=""http://www.flickr.com/groups/el_valles/""><b>El Vallès</b>.<b>
<img src=""http://farm2.static.flickr.com/1035/buddyicons/413855@N21.jpg"" /></b></a>",4
beautifulcapture,347276@N23,8929368306,justfilm,2013-06-02 16:42:30,"So chic.
She looks Czech. 
This is a lovely shot.",1
beautifulcapture,347276@N23,8928667849,Dave Arnold Photo,2013-06-02 16:50:09,"--
<a href=""http://www.flickr.com/groups/flickrestrellas""><img src=""http://farm4.static.flickr.com/3032/3065484148_782cbe0689_o.gif?1186477904"" width=""100"" height=""100"" />
Seen in
FLICKR Stars group,
post 1 invite 1 award 6</a>
and tag &quot;Flickr Estrellas&quot; on your picture
If you receive 7 stars<a href=""http://www.flickr.com/groups/flickrestrellas/discuss/72157603719515826""> post here
--
<a href=""http://www.flickr.com/groups/flickrestrellas/pool/with/8916419282/""><i>Seen in the group<b>&quot;FLICKR Estrellas Postea 1 Premia 6·::Barredor (Pool Sweeper&quot;</b></i></a> (<a href=""http://red.trailr.info/red2.php?tlrv=10200000&amp;tlrurl=http://www.trailr.info"" rel=""nofollow""> <b>?</b>² </a>)</a>",1
beautifulcapture,347276@N23,8928667849,peguiparis,2013-06-02 16:52:24,"<a href=""http://www.flickr.com/groups/flickrestrellas""><img src=""http://farm4.static.flickr.com/3032/3065484148_782cbe0689_o.gif?1186477904"" width=""100"" height=""100"" />
vu dans FLICKR étoiles group</a>",2
beautifulcapture,347276@N23,8928667849,Ed.ward,2013-06-02 17:09:57,"<a href=""http://www.flickr.com/groups/heartawards/""><img src=""http://farm1.static.flickr.com/169/482748382_b7a6b4a537_t.jpg"" /></a>
<b>Your Photo Wins a Heart </b>
<a href=""http://www.flickr.com/groups/heartawards"">From Heart Awards Group </a>

--
<i><a href=""http://www.flickr.com/groups/1017204@N22/"" title=""Seen on..."">Seen in the group<b>&quot;**Heart Awards** (P.1 Award 5) Rule Break= BAN &quot;</b></a></i> <em>(<a href=""http://6v8.gamboni.org/Flickr-Add-referer-into-comments.html"" rel=""nofollow"">?</a>)</em>",3
beautifulcapture,347276@N23,8928667849,joningic,2013-06-02 17:12:23,"<a href=""http://www.flickr.com/groups/heartawards/""><img src=""http://farm1.static.flickr.com/169/482748382_b7a6b4a537_t.jpg"" /></a>
 <b>Your Photo Wins a Heart </b>
 <a href=""http://www.flickr.com/groups/heartawards"">From Heart Awards Group </a>",4
beautifulcapture,347276@N23,8928667849,Loren_VC,2013-06-02 17:32:02,"<a href=""http://www.flickr.com/groups/flickrestrellas""><img src=""http://farm4.static.flickr.com/3032/3065484148_782cbe0689_o.gif?1186477904"" width=""100"" height=""100"" />
Vista en grupo FLICKR ESTRELLAS,
agrega 1 Premia 6</a>
agrega la etiqueta &quot;Flickr Estrellas&quot; en tu foto",5
beautifulcapture,347276@N23,8928667849,fatima_is,2013-06-02 18:18:00,"<a href=""http://www.flickr.com/groups/heartawards/""><img src=""http://farm1.static.flickr.com/169/482748382_b7a6b4a537_t.jpg"" /></a>
<b>Your Photo Wins a Heart </b>
<a href=""http://www.flickr.com/groups/heartawards"">From Heart Awards Group </a>",6
beautifulcapture,347276@N23,8928667849,Zanini H.,2013-06-02 18:21:45,"<a href=""http://www.flickr.com/groups/flickrestrellas""><img src=""http://farm4.static.flickr.com/3032/3065484148_782cbe0689_o.gif?1186477904"" width=""100"" height=""100"" />
Vista en grupo FLICKR ESTRELLAS,
agrega 1 Premia 6</a>
agrega la etiqueta &quot;Flickr Estrellas&quot; en tu foto",7
beautifulcapture,347276@N23,8928667849,Zapatilla que compro la mancho!,2013-06-02 18:38:59,"uhhh que famosa . . . .estrellas y corazones!!!

ahora la fotooo me parece muy buenaa :)",8
beautifulcapture,347276@N23,8928667849,`Jenn`,2013-06-02 19:35:15,"<a href=""http://www.flickr.com/groups/heartawards/""><img src=""http://farm1.static.flickr.com/169/482748382_b7a6b4a537_t.jpg"" /></a>
<b>Your Photo Wins a Heart </b>
<a href=""http://www.flickr.com/groups/heartawards"">From Heart Awards Group </a>",9
beautifulcapture,347276@N23,8928667849,williamcho,2013-06-02 22:56:23,"<a href=""http://www.flickr.com/groups/flickrestrellas""><img src=""http://farm4.static.flickr.com/3032/3065484148_782cbe0689_o.gif?1186477904"" width=""100"" height=""100"" />
Seen in
FLICKR Stars group,
post 1 invite 1 award 6</a>
and tag &quot;Flickr Estrellas&quot; on your picture
If you receive 7 stars<a href=""http://www.flickr.com/groups/flickrestrellas/discuss/72157603719515826""> post here</a>",10
beautifulcapture,347276@N23,8928639089,Guylaine Begin,2013-06-02 18:35:35,Belle réalisation!,1
beautifulcapture,347276@N23,8928639089,Amiela40,2013-06-02 19:19:20,"Superbe cadrage, un très bel arbre.",2
beautifulcapture,347276@N23,8928639089,Sous l'Oeil de Sylvie,2013-06-02 21:30:47,Majestueux ce bel arbre,3
beautifulcapture,347276@N23,8929230094,Patlees,2013-06-02 16:37:55,"Junk yards I always heard had dogs, Kev. Funny story. Talk about rust, boy isn't it the rustiest? Well, thumbs up for the capture and two thumbs up for your bravery. LOL",1
beautifulcapture,347276@N23,8929230094,neonstarchaser,2013-06-02 17:00:24,Awesome find!!! Rat rod material!!!,2
